source_url,clicks,impressions,position,mapped_target,mapping_status,top_queries,priority_score
"https://khangvuongbooking.com/chuyen-bay-ha-noi-di-chicago-my-thang-9/","3","459","20.41830065359477","/hang-bay","mapping_defined_unverified","vé máy bay từ hà nội đi chicago | vé máy bay đi chicago | vé máy bay từ chicago về việt nam | ve may bay di chicago | site:khangvuongbooking.com","3604.8169934640523"
"https://khangvuongbooking.com/dat-ve-may-bay-ha-noi-di-seattle-my-thang-7/","3","568","33.098591549295776","","needs_mapping_review","ve may bay di seattle my | vé máy bay đi seattle | ve may bay di seattle | vé máy bay seattle sài gòn | ve di my thang 7","3587.0140845070423"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-sai-gon-tp-hcm-di-orlando-florida-my/","3","403","17.801488833746898","/ve-may-bay","mapping_defined_unverified","vé máy bay đi orlando | vé máy bay đi florida mỹ | giá vé máy bay đi mỹ khứ hồi 2019 orlando | thuê xe tự lái incheon | vé máy bay từ tp. hồ chí minh đi orlando","3574.985111662531"
"https://khangvuongbooking.com/ban-ve-sai-gon-tp-hcm-di-denver-my-thang-10/","3","341","15.219941348973608","","needs_mapping_review","vé máy bay đi denver","3538.800586510264"
"https://khangvuongbooking.com/ve-may-bay-ha-noi-di-ha-mon/","1","2307","18.29865626354573","","needs_mapping_review","vé máy bay hà nội hạ môn | vé tàu hà nội đi hạ môn | chuyến bay từ hà nội tới hạ môn | từ hà nội đến hạ môn | hà nội đến hạ môn","3474.013437364543"
"https://khangvuongbooking.com/dat-ve-may-bay-sai-gon-tp-hcm-di-honolulu-my-thang-7/","3","270","16.470370370370368","","needs_mapping_review","vé máy bay đi honolulu | khách sạn giá rẻ tại honolulu | vé máy bay từ hà nội đi honolulu | vé máy bay từ tp. hồ chí minh đi honolulu | vé máy bay đi hawaii","3455.2962962962965"
"https://khangvuongbooking.com/ve-may-bay-tu-ho-chi-minh-di-tay-an/","3","270","18.83703703703704","","needs_mapping_review","vé máy bay đi tây an | chuyến bay từ hà nội đến tây an | chuyến bay tới tây an | sân bay tây an","3431.6296296296296"
"https://khangvuongbooking.com/lay-dau-van-tay-du-khach-khi-xuat-nhap-canh-singapore/","3","131","9.213740458015268","/cam-nang-bay","mapping_defined_unverified","","3388.8625954198474"
"https://khangvuongbooking.com/ban-ve-sai-gon-tp-hcm-di-washington-my-thang-10/","3","274","24.51094890510949","/hang-bay","mapping_defined_unverified","ve di my thang 10 | vé máy bay đi washington | khang vuong | ve may bay di my thang 10","3378.890510948905"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-ha-noi-di-seattle-my/","2","1360","55.86911764705882","/ve-may-bay","mapping_defined_unverified","vé máy bay đi seattle | vé máy bay đi mỹ | ve may bay di my | ga chống thấm | khách sạn tại seattle","3360"
"https://khangvuongbooking.com/dat-mua-ve-boston-my-ve-ho-chi-minh-ha-noi-gia-re/","3","177","18.384180790960453","/cam-nang-bay","mapping_defined_unverified","vé máy bay từ boston về việt nam | vé máy bay đi boston | boston cách việt nam bao nhiêu tiếng | vé máy bay từ hà nội đi boston","3343.1581920903955"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-starlux-airlines-di-dallas-texas/","3","100","13.19","/ve-may-bay","mapping_defined_unverified","đặt vé máy bay starlux | vé máy bay đi dallas","3318.1"
"https://khangvuongbooking.com/thien-nhien-nuoc-my-5-dia-diem-ngam-canh-dep/","3","303","37.9009900990099","/cam-nang-bay","mapping_defined_unverified","cảnh đẹp nước mỹ | cảnh đẹp ở mỹ | cảnh đẹp mỹ | những cảnh đẹp ở mỹ | phong cảnh nước mỹ","3303"
"https://khangvuongbooking.com/ve-may-bay-da-nang-di-gwangju-han-quoc-gia-re/","3","137","22.138686131386862","/ve-may-bay","mapping_defined_unverified","vé máy bay đà nẵng hàn quốc | sân bay gwangju | vé máy bay đi kwangju | han yyz | vé máy bay từ đà nẵng đi hàn quốc","3265.6131386861316"
"https://khangvuongbooking.com/dat-ve-may-bay-sai-gon-tp-hcm-di-los-angeles-my-thang-7/","2","950","27.68315789473684","","needs_mapping_review","giá vé máy baytp. hồ chí minh los angeles | chuyến bay tp. hồ chí minh los angeles | ve may bay di los angeles | vé máy bay từ tphcm đi los angeles | vé máy bay từ sài gòn đi california","3023.1684210526314"
"https://khangvuongbooking.com/san-bay-quoc-te-noi-bai-han/","2","900","29.79222222222222","/cam-nang-bay","mapping_defined_unverified","sân bay han | sân bay nội bài han | sân bay hà nội | han là sân bay nào | sân bay quốc tế nội bài","2952.0777777777776"
"https://khangvuongbooking.com/ve-may-bay-tu-ho-chi-minh-di-bac-kinh/","2","905","30.8","/ve-may-bay","mapping_defined_unverified","giá vé máy bay bắc kinh tp. hồ chí minh | giá vé máy baytp. hồ chí minh bắc kinh | chuyến bay tp. hồ chí minh bắc kinh | vé máy bay đi bắc kinh | chuyến bay bắc kinh tp. hồ chí minh","2947"
"https://khangvuongbooking.com/chuyen-bay-sai-gon-tp-hcm-di-los-angeles-my-thang-9/","2","732","14.919398907103826","","needs_mapping_review","chuyến bay tp. hồ chí minh los angeles | vé máy bay từ tphcm đi los angeles | vé máy bay từ sài gòn đi california | thời gian bay từ tphcm đến los angeles | vé máy bay sài gòn los angeles","2932.8060109289618"
"https://khangvuongbooking.com/gia-ve-may-bay-sai-gon-tp-hcm-di-los-angeles-lax-my-thang-11-12/","2","825","28.28727272727273","","needs_mapping_review","giá vé máy baytp. hồ chí minh los angeles | chuyến bay tp. hồ chí minh los angeles | vé máy bay từ tphcm đi los angeles | vé máy bay từ sài gòn đi los angeles | ve may bay di los angeles","2892.1272727272726"
"https://khangvuongbooking.com/dich-vu-nang-hang-ve-hang-american-airlines/","2","604","9.544701986754967","","needs_mapping_review","site:khangvuongbooking.com | nâng hạng vé máy bay | khang vuong booking | domestic first | kiểm tra vé máy bay american đi mỹ","2858.55298013245"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-sai-gon-di-san-francisco-my/","2","780","41.008974358974356","/ve-may-bay","mapping_defined_unverified","ve may bay di san francisco | vé máy bay đi san francisco | vé máy bay san francisco sài gòn | vé hồ chí minh đi san francisco | ve may bay san francisco ve viet nam","2780"
"https://khangvuongbooking.com/tag/korean-air/","0","2420","7.689669421487603","/cam-nang-bay","mapping_defined_unverified","site:khangvuongbooking.com | giá vé máy bay đi mỹ hãng korean | vé máy bay đi hàn quốc korean air | 319usd","2693.103305785124"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-ha-noi-di-houston-my/","2","691","41.75397973950796","/ve-may-bay","mapping_defined_unverified","vé máy bay đi houston | vé máy bay houston sài gòn | vé may bay từ hà nội đi houston | vé máy bay đi texas | vé máy bay đi texas mỹ","2691"
"https://khangvuongbooking.com/dat-ve-may-bay-sai-gon-tp-hcm-di-san-jose-my-thang-7/","2","589","28.225806451612904","/ve-may-bay","mapping_defined_unverified","vé máy bay đi san jose | vé máy bay từ sài gòn đi california | ve di my thang 7 | ban ve may bay san jose | sân bay quốc tế san jose","2656.7419354838707"
"https://khangvuongbooking.com/ve-may-bay-ha-noi-di-uc-australia/","2","641","54.41965678627145","/ve-may-bay","mapping_defined_unverified","vé máy bay hà nội brisbane | vé máy bay từ hà nội đi úc | book vé máy bay đi úc | săn vé máy bay giá rẻ đi úc | vé máy bay hà nội đi úc","2641"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-ha-noi-di-my-thang-8/","2","436","14.844036697247706","/ve-may-bay","mapping_defined_unverified","ve may bay di my thang 8 | vé máy bay hà nội đi mỹ | vé máy bay hà nội mỹ | vé máy bay từ hà nội đi new york | vé máy bay đi mỹ tháng 8","2637.559633027523"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-sai-gon-di-honolulu-my/","2","622","33.643086816720256","/ve-may-bay","mapping_defined_unverified","vé máy bay đi honolulu | vé máy bay đi hawaii | vé máy bay từ hà nội đi honolulu | vé máy bay từ tp. hồ chí minh đi honolulu | vé máy bay sài gòn đi mỹ","2635.569131832797"
"https://khangvuongbooking.com/ve-may-bay-ha-noi-di-ottawa-canada/","2","598","31.745819397993312","/ve-may-bay","mapping_defined_unverified","vé máy bay đi ottawa | vé máy bay từ hà nội đi ottawa | vé máy bay hà nội canada | vé máy bay từ tp hồ chí minh đi ottawa | site:khangvuongbooking.com","2630.541806020067"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-da-nang-di-san-francisco-my/","2","506","22.622529644268774","/ve-may-bay","mapping_defined_unverified","vé máy bay đà nẵng đi mỹ | hãng hàng không nào khai thác chuyến bay từ đà nẵng đến san francisco ? | da nang to sfo | nên bay hãng hàng không nào từ đà nẵng đến san francisco ? | vé máy bay đi san diego","2629.7747035573125"
"https://khangvuongbooking.com/gia-ve-may-bay-ha-noi-di-los-angeles-lax-my-thang-11/","2","405","18.34567901234568","","needs_mapping_review","vé máy bay từ hà nội đi los angeles | ve may bay di my thang 11 | ve may bay di los angeles | ve may bay di los angeles my","2571.543209876543"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-japan-airlines-di-my/","2","407","19.127764127764127","/ve-may-bay","mapping_defined_unverified","vé máy bay đi mỹ hãng japan airline | vé máy bay đi mỹ hãng nhật | vé máy bay đi nhật japan airline | đặt vé japan airlines | vé máy bay japan airline","2565.722358722359"
"https://khangvuongbooking.com/ve-may-bay-da-nang-di-hang-chau/","2","324","11.876543209876543","/ve-may-bay","mapping_defined_unverified","vé máy bay đi hàng châu | chuyến bay tới hàng châu","2555.2345679012346"
"https://khangvuongbooking.com/chuyen-bay-ha-noi-di-san-francisco-my-thang-9/","2","275","7.341818181818182","","needs_mapping_review","vé máy bay từ hà nội đi san francisco | hãng hàng không nào khai thác chuyến bay từ hà nội đến san francisco ?","2551.581818181818"
"https://khangvuongbooking.com/ve-may-bay-di-wyoming/","2","357","15.65266106442577","/ve-may-bay","mapping_defined_unverified","site:khangvuongbooking.com | vé máy bay alaska hà nội giá rẻ | đi mỹ bao nhiêu tiền","2550.4733893557423"
"https://khangvuongbooking.com/ve-may-bay-tu-ha-noi-di-quang-chau/","1","1550","39.380645161290325","/ve-may-bay","mapping_defined_unverified","giá vé máy bay hà nội quảng châu | chuyến bay hà nội quảng châu | vé máy bay đi quảng châu | vé máy bay hà nội quảng châu | giá vé máy bay quảng châu hà nội","2550"
"https://khangvuongbooking.com/ve-may-bay-da-nang-di-quang-chau/","2","336","14.211309523809524","/ve-may-bay","mapping_defined_unverified","vé máy bay đà nẵng quảng châu | giá vé đi quảng châu trung quốc | vé máy bay đi quảng châu | quang châu đà nẵng | site:khangvuongbooking.com","2543.8869047619046"
"https://khangvuongbooking.com/ban-ve-ha-noi-di-dallas-texas-my-thang-10/","2","383","20.295039164490863","/hang-bay","mapping_defined_unverified","vé máy bay đi dallas | vé máy bay từ hà nội đi dallas | dallas thuộc bang nào của mỹ | thời tiết dallas | việt mỹ","2530.0496083550916"
"https://khangvuongbooking.com/bang-gia-ve-ha-noi-di-my-thang-10-11-12/","2","259","8.525096525096526","","needs_mapping_review","giá vé máy bay đi mỹ khứ hồi 2024 | delta valley bình thuận | giá vé hạng thương gia đi mỹ","2523.7490347490348"
"https://khangvuongbooking.com/dich-vu-nang-hang-ve-hang-etihad-airways/","2","248","9.27016129032258","","needs_mapping_review","etihad airways","2505.298387096774"
"https://khangvuongbooking.com/dat-ve-may-bay-sai-gon-tp-hcm-di-boston-my-thang-7/","2","426","27.91549295774648","/ve-may-bay","mapping_defined_unverified","vé máy bay đi boston | vé máy bay từ hà nội đi boston | vé máy bay sài gòn boston | ho chi minh city boston | sân bay quốc tế boston","2496.845070422535"
"https://khangvuongbooking.com/ban-ve-ha-noi-di-ohio-my-thang-10/","2","279","13.526881720430108","","needs_mapping_review","vé máy bay đi cleveland | vé máy bay từ hà nội đi cleveland | ohio mỹ | ""vé sớm"" | site:khangvuongbooking.com","2493.7311827956987"
"https://khangvuongbooking.com/chiem-nguong-cong-trinh-kien-truc-lau-doi-nhat-o-berlin-duc/","2","236","9.754237288135593","/cam-nang-bay","mapping_defined_unverified","lâu đài charlottenburg | kiến trúc đức | nhà thờ berlin | nhà thờ lớn berlin","2488.4576271186443"
"https://khangvuongbooking.com/dat-ve-may-bay-sai-gon-tp-hcm-di-ohio-my-thang-8/","2","256","12.06640625","","needs_mapping_review","vé máy bay đi cleveland | gửi hàng đi ohio | vé máy bay geneva sài gòn | vé máy bay đi columbus","2485.3359375"
"https://khangvuongbooking.com/ve-may-bay-ho-chi-minh-di-hai-khau/","2","245","12.457142857142857","","needs_mapping_review","chuyến bay tới hải khẩu | site:khangvuongbooking.com | sân bay hải khẩu","2470.4285714285716"
"https://khangvuongbooking.com/chuyen-bay-sai-gon-tp-hcm-di-orlando-florida-my-thang-9/","2","243","12.823045267489713","","needs_mapping_review","vé máy bay đi orlando | giá vé máy bay đi mỹ khứ hồi 2019 orlando | site:khangvuongbooking.com | vé máy bay từ tp. hồ chí minh đi orlando","2464.769547325103"
"https://khangvuongbooking.com/quy-dinh-dich-vu-dac-biet-hang-hang-khong-vietjet-air/","2","203","9.67487684729064","/hang-bay","mapping_defined_unverified","điều kiện vé vietjet | quy định bay nội địa vietjet | dịch vụ xe lăn vietjet | vietjet","2456.2512315270938"
"https://khangvuongbooking.com/thu-tuc-giay-to-danh-cho-ba-bau-di-may-bay-vietjet-air/","2","456","35.4078947368421","/cam-nang-bay","mapping_defined_unverified","giấy xác nhận sức khỏe de đi máy bay vietjet | quy định phụ nữ mang thai đi máy bay vietjet | bầu đi máy bay cần giấy tờ gì | quy định đi máy bay cho bà bầu | giấy khám sức khoẻ cho bà bầu đi máy bay","2456"
"https://khangvuongbooking.com/gia-ve-may-bay-sai-gon-tp-hcm-di-atlanta-atl-my-thang-11-12/","2","307","20.299674267100976","","needs_mapping_review","vé máy bay đi atlanta | atl 11 | bang atlanta | vé máy bay từ atlanta về việt nam","2454.00325732899"
"https://khangvuongbooking.com/ban-ve-sai-gon-tp-hcm-di-atlanta-my-thang-10/","2","261","16.191570881226056","","needs_mapping_review","vé máy bay đi atlanta | site:khangvuongbooking.com | vé máy bay đi georgia | tp atlanta","2449.0842911877394"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-ha-noi-di-san-francisco-my/","2","431","39.13457076566125","/ve-may-bay","mapping_defined_unverified","ve may bay di san francisco | vé máy bay từ hà nội đi san francisco | vé hà nội đi san francisco | vé máy bay đi san francisco | vé máy bay hà nội đi mỹ","2431"
"https://khangvuongbooking.com/ban-ve-ha-noi-di-seattle-my-thang-10/","2","223","14.251121076233185","","needs_mapping_review","site:khangvuongbooking.com | vé máy bay từ hà nội đi seattle | ""starlux"" | ve may bay di seattle | ve may bay di seattle my","2430.4887892376682"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-sai-gon-di-my-thang-8/","2","334","26.353293413173652","/ve-may-bay","mapping_defined_unverified","ve may bay di my thang 8 | vé máy bay từ sài gòn đi california | vé máy bay sài gòn los angeles | vé máy bay đi mỹ tháng 8 | vé máy bay san francisco sài gòn","2420.4670658682635"
"https://khangvuongbooking.com/gia-ve-may-bay-sai-gon-tp-hcm-di-boston-bos-my-thang-11-12/","2","330","28.303030303030305","","needs_mapping_review","sgn bos | vé máy bay đi boston | vé máy bay đi boston mỹ | vé máy bay sài gòn boston | bos sgn","2396.969696969697"
"https://khangvuongbooking.com/dich-vu-nang-hang-ve-hang-china-airlines/","2","115","7.773913043478261","","needs_mapping_review","khang vuong booking","2387.2608695652175"
"https://khangvuongbooking.com/nhung-thu-duoc-tang-khi-di-may-bay-ban-can-biet/","2","92","7.445652173913044","/cam-nang-bay","mapping_defined_unverified","","2367.5434782608695"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-nippon-airways-di-my/","2","196","18.091836734693878","/ve-may-bay","mapping_defined_unverified","phòng vé nippon airways | đại lý nippon airways | số điện thoại văn phòng hãng nippon airways | vé máy bay đi mỹ hãng nhật","2365.081632653061"
"https://khangvuongbooking.com/vietnam-airlines-uu-dai-bay-thang-di-chlb-duc/","2","132","12.696969696969697","/khuyen-mai","mapping_defined_unverified","site:khangvuongbooking.com | giá vé máy bay đi đức của vietnam airline | vé máy bay việt nam đức","2355.030303030303"
"https://khangvuongbooking.com/tag/qatar-airways-km-ve-chi-tu-19-900-000-d/","2","52","8","/cam-nang-bay","mapping_defined_unverified","19.900.000 | qatar airways","2322"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-sai-gon-di-my-thang-9/","2","188","22.43617021276596","/ve-may-bay","mapping_defined_unverified","ve may bay di my thang 9 | vé máy bay từ sài gòn đi mỹ | giá vé máy bay sài gòn đi mỹ | vé máy bay đi mỹ tháng 9 | cách đặt vé máy bay đi mỹ","2313.6382978723404"
"https://khangvuongbooking.com/ve-may-bay-air-china/","2","125","16.375999999999998","/ve-may-bay","mapping_defined_unverified","site:khangvuongbooking.com | hàng không air china | hãng hàng không air china | khang vuong booking","2311.24"
"https://khangvuongbooking.com/ve-may-bay-du-hoc-sinh-trung-khanh/","2","244","28.2827868852459","","needs_mapping_review","giá vé máy bay trùng khánh hà nội | vé máy bay du học sinh trung quốc | vé máy bay đi trùng khánh trung quốc | site:khangvuongbooking.com | vé máy bay hà nội trùng khánh","2311.172131147541"
"https://khangvuongbooking.com/ban-ve-ha-noi-di-new-york-my-thang-10/","2","225","27.013333333333332","","needs_mapping_review","vé máy bay từ hà nội đi new york | hà nội new york | khoảng cách từ hà nội đến new york | ve may bay di new york | vé máy bay hà nội new york","2304.866666666667"
"https://khangvuongbooking.com/chuyen-bay-ha-noi-di-ohio-my-thang-9/","2","67","13.26865671641791","/hang-bay","mapping_defined_unverified","ve may bay di my thang 9 | gửi hàng đi ohio","2284.313432835821"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-ha-noi-di-my-thang-11/","2","193","27.05699481865285","","needs_mapping_review","vé máy bay hà nội đi mỹ | giá vé máy bay từ hà nội đi mỹ | vé máy bay từ hà nội đi mỹ","2272.4300518134714"
"https://khangvuongbooking.com/dat-ve-may-bay-ha-noi-di-washington-my-thang-8/","2","143","24.013986013986013","/ve-may-bay","mapping_defined_unverified","vé máy bay đi washington | ve may bay di my thang 8 | vé máy bay đi mỹ tháng 8 | vé máy bay đi washington arlington | site:khangvuongbooking.com","2252.86013986014"
"https://khangvuongbooking.com/ve-may-bay-ha-noi-di-adelaide-uc/","2","218","32.77981651376147","","needs_mapping_review","vé máy bay đi adelaide | sân bay adelaide | du lịch adelaide úc | sân bay quốc tế adelaide | du lịch adelai úc","2240.201834862385"
"https://khangvuongbooking.com/doi-ngay-ve-may-bay-china-airlines-di-santa-ana-my/","2","228","36.925438596491226","","needs_mapping_review","ve may bay china airlines di my | doi ve china airlines | vé máy bay lễ | doi ngay china airlines | ana manage booking","2228"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-japan-airlines-di-los-angeles/","2","201","33.07960199004975","/ve-may-bay","mapping_defined_unverified","vé máy bay đi mỹ hãng japan airline | vé máy bay đi nhật japan airline | jal los angeles | site:khangvuongbooking.com | ho chi minh to los angeles","2220.2039800995026"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-eva-air-di-dallas-texas/","2","172","42.43023255813954","/ve-may-bay","mapping_defined_unverified","vé máy bay đi dallas | ve may bay eva air | vé máy bay đi dallas-fort worth | site:khangvuongbooking.com | daoi ve eva air","2172"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-starlux-airlines-di-chicago/","2","164","37.920731707317074","/ve-may-bay","mapping_defined_unverified","vé máy bay từ hà nội đi chicago | vé máy bay từ chicago về việt nam | vé máy bay đi chicago | starlux chicago | vé máy bay từ tp hồ chí minh đi chicago","2164"
"https://khangvuongbooking.com/ve-may-bay-ha-noi-di-toronto-canada/","1","1154","35.33015597920277","","needs_mapping_review","vé máy bay từ hà nội đi toronto | vé máy bay hà nội canada | vé máy bay hà nội toronto | vé máy bay đi toronto giá rẻ | giá vé máy bay từ hà nội đi canada","2154"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-air-china-di-new-york/","2","118","34.42372881355932","/ve-may-bay","mapping_defined_unverified","vé máy bay từ hà nội đi new york | site:khangvuongbooking.com | vé máy bay hà nội new york | 19006695 | ve may bay di new york","2123.762711864407"
"https://khangvuongbooking.com/ve-may-bay-ho-chi-minh-di-dai-bac-dai-loan-gia-re/","1","1066","48.21669793621013","","needs_mapping_review","giá vé máy bay tp. hồ chí minh đài bắc | chuyến bay tp. hồ chí minh đài bắc | giá vé máy bay hồ chí minh đài bắc | vé máy bay giá rẻ đi đài loan | vé máy bay từ hà nội đi đài bắc","2066"
"https://khangvuongbooking.com/ve-may-bay-ha-noi-di-hong-kong/","0","2057","34.872143898881866","","needs_mapping_review","vé máy bay hà nội hong kong | vé máy bay từ hà nội đi hồng kông | vé máy bay hà nội hongkong | vé máy bay hong kong hà nội | giá vé máy bay hà nội hong kong","2058.2785610111814"
"https://khangvuongbooking.com/tuyen-dung-nhan-vien-ban-ve-may-bay-lien-tuc/","2","58","44.46551724137931","/ve-may-bay","mapping_defined_unverified","site:khangvuongbooking.com | làm thêm bán vé máy bay | nghề bán vé máy bay | việc làm bán vé máy bay","2058"
"https://khangvuongbooking.com/vietnam-airlines-mo-bay-thang-tu-ha-noi-di-melbourne/","2","28","36.892857142857146","/hang-bay","mapping_defined_unverified","hà nội melbourne | bay từ hà nội đến melbourne mất bao lâu | vietnam melbourne | vé máy bay hà nội melbourne | vé máy bay từ hà nội đi melbourne","2028"
"https://khangvuongbooking.com/ve-may-bay-tu-ho-chi-minh-di-quang-chau/","0","1948","36.898870636550306","/ve-may-bay","mapping_defined_unverified","vé máy bay đi quảng châu | chuyến bay tp. hồ chí minh quảng châu | giá vé máy bay tp. hồ chí minh quảng châu | giá vé máy bayquảng châu tp. hồ chí minh | vé máy bay khứ hồi đi quảng châu","1948"
"https://khangvuongbooking.com/tag/ve-may-bay-ha-noi-di-bangkok/","1","706","10.902266288951841","/ve-may-bay","mapping_defined_unverified","vé máy bay hà nội bangkok | vé máy bay hanoi bangkok | giá vé máy bay hà nội bangkok | chuyến bay hà nội bangkok | vé máy bay hà nội bangkok khứ hồi","1946.9773371104816"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-ha-noi-di-honolulu-my/","1","849","28.85630153121319","/ve-may-bay","mapping_defined_unverified","vé máy bay đi honolulu | vé máy bay đi hawaii | vé máy bay từ hà nội đi honolulu | khách sạn giá rẻ tại honolulu | sân bay honolulu","1910.436984687868"
"https://khangvuongbooking.com/ve-may-bay-tu-ho-chi-minh-di-ha-mon/","1","875","37.616","","needs_mapping_review","vé máy bay đi hạ môn | vé máy bay hà nội hạ môn | hà nội đến hạ môn | chuyến bay từ hà nội tới hạ môn | từ hà nội đến hạ môn","1875"
"https://khangvuongbooking.com/dat-ve-may-bay-sai-gon-tp-hcm-di-san-francisco-my-thang-8/","1","667","17.055472263868065","","needs_mapping_review","ve may bay di my thang 8 | ve may bay di san francisco | vé máy bay đi san francisco | vé máy bay từ tp. hồ chí minh đi san francisco | vé máy bay từ sài gòn đi mỹ","1846.4452773613193"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-sai-gon-di-my/","1","749","25.805073431241656","/ve-may-bay","mapping_defined_unverified","vé máy bay từ sài gòn đi mỹ | vé máy bay sài gòn đi mỹ | vé máy bay new york sài gòn | vé máy bay sài gòn los angeles | vé máy bay los angeles sài gòn","1840.9492656875834"
"https://khangvuongbooking.com/dat-ve-may-bay-sai-gon-tp-hcm-di-san-francisco-my-thang-7/","1","764","31.43979057591623","","needs_mapping_review","ve may bay di san francisco | vé máy bay đi san francisco | vé máy bay từ sài gòn đi california | vé máy bay san francisco sài gòn | ve may bay san francisco ve viet nam","1799.6020942408377"
"https://khangvuongbooking.com/ve-may-bay-ha-noi-di-con-minh/","1","614","19.490228013029316","","needs_mapping_review","vé máy bay đi côn minh | chuyến bay từ hà nội đến côn minh | vé máy bay hà nội kunming | bay hà nội côn minh | vé máy bay côn minh hà nội","1769.097719869707"
"https://khangvuongbooking.com/ve-may-bay-di-phap/","1","707","74.86421499292787","/ve-may-bay","mapping_defined_unverified","vé máy bay đi pháp | vé máy bay đi pháp khứ hồi | vé máy bay đi pháp giá rẻ | vé máy bay đi pháp bao nhiêu tiền | mua vé máy bay đi pháp","1707"
"https://khangvuongbooking.com/ban-ve-sai-gon-tp-hcm-di-san-jose-my-thang-10/","1","529","17.92249527410208","","needs_mapping_review","vé máy bay đi san jose | nhà cho thuê san jose bao tháng mõ | ban ve may bay san jose | nha ban o san jose","1699.7750472589792"
"https://khangvuongbooking.com/ban-ve-sai-gon-tp-hcm-di-orlando-florida-my-thang-10/","1","487","15.901437371663244","/hang-bay","mapping_defined_unverified","vé máy bay đi orlando | giá vé máy bay đi mỹ khứ hồi 2019 orlando | nhà hàng tại orlando | site:khangvuongbooking.com | vé máy bay từ tp. hồ chí minh đi orlando","1677.9856262833675"
"https://khangvuongbooking.com/san-bay-quoc-te-tan-son-nhat-thanh-pho-ho-chi-minh-sgn/","0","1661","40.85791691751957","/cam-nang-bay","mapping_defined_unverified","sân bay tân sơn nhất | sân bay quốc tế tân sơn nhất | hình ảnh của sân bay quốc tế tân sơn nhất | sân bay sgn | tân sơn nhất","1661"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-starlux-airlines-di-los-angeles/","1","583","27.32418524871355","/ve-may-bay","mapping_defined_unverified","starlux airlines đi los angeles | khách sạn gần sân bay quốc tế los angeles | vé máy bay từ hà nội đi los angeles | vé máy bay từ tp hồ chí minh đi los angeles | vé máy bay sài gòn los angeles","1659.7581475128645"
"https://khangvuongbooking.com/ve-may-bay-jetstar/","0","1481","21.49358541525996","/ve-may-bay","mapping_defined_unverified","site:khangvuongbooking.com | đặt vé máy bay giá rẻ jetstar | đặt vé máy bay hãng jetstar | vé máy bay giá rẻ jetstar | vé máy bay jetstar","1616.0641458474004"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-ha-noi-di-new-york-my/","1","477","22.38364779874214","/ve-may-bay","mapping_defined_unverified","vé máy bay hà nội new york | vé máy bay từ hà nội đi new york | ve may bay di new york | vé máy bay đi new york | khoảng cách từ hà nội đến new york","1603.1635220125786"
"https://khangvuongbooking.com/dat-mua-ve-chicago-my-ve-ho-chi-minh-ha-noi-gia-re/","1","411","17.530413625304135","/cam-nang-bay","mapping_defined_unverified","vé máy bay từ chicago về việt nam | vé máy bay đi chicago | chicago my | vé máy bay từ tp. hồ chí minh đi chicago | book flight to chicago","1585.6958637469586"
"https://khangvuongbooking.com/dat-mua-ve-california-my-ve-ho-chi-minh-ha-noi-gia-re/","1","326","9.582822085889571","","needs_mapping_review","mua vé từ mỹ về vietnam | vé máy bay từ california về việt nam | chuyến bay từ california về việt nam hôm nay | vé máy bay từ los angeles về việt nam","1580.1717791411043"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-ha-noi-di-los-angeles-my/","1","494","28.12753036437247","/ve-may-bay","mapping_defined_unverified","ve may bay di los angeles | vé máy bay từ hà nội đi los angeles | vé máy bay đi los angeles | vé máy bay hà nội đi mỹ | vé máy bay hà nội los angeles","1562.7246963562752"
"https://khangvuongbooking.com/dat-ve-may-bay-sai-gon-tp-hcm-di-washington-my-thang-7/","1","558","36.586021505376344","","needs_mapping_review","vé máy bay đi washington | vé máy bay đi washington dc | vé máy bay washington sài gòn | vé máy bay đi washington arlington | vé máy bay từ sài gòn đi mỹ","1558"
"https://khangvuongbooking.com/dat-mua-ve-may-bay-sai-gon-di-my-1-chieu/","1","402","19.4726368159204","/ve-may-bay","mapping_defined_unverified","giá vé máy bay đi mỹ 1 chiều | vé máy bay đi mỹ 1 chiều | vé máy bay sài gòn đi mỹ | vé máy bay từ sài gòn đi mỹ | vé máy bay đi mỹ một chiều","1557.273631840796"
